,sg_uf,dis_name,YEAR,cases,pop,pop_100k,mor_100k,mor_num,cnr_per 100k pop,res_cases,cured,t_com,died,fail,treat_death,p_cov,def,other,t_out,not_eva,fail_not_val_t_out,beds,fhs,fhs_sc,abandon,f_treated,has_prison,k50,pct_idc,temp,humi,rain
209,21,Gopalganj,2016,724,"1,221,979",12.21979,40,488.7916,57.28,327,293,0,39.85321101,4,18,0.451657459,11,0,0,1,5,423,1.38463918,1.38463918,0.01519337,0.451657459,0,0.9929,0.000327338,26.5891973,80.60661742,5.167085845
210,21,Gopalganj,2017,819,"1,222,713",12.22713,36,440.17668,65.18,331,309,0,32.16616314,4,13,0.404151404,5,0,0,0,4,423,1.383807975,1.383807975,0.006105006,0.404151404,0,0.9929,0.000327141,26.20569065,81.00362987,6.935389444
211,22,Jamalpur,2008,2249,2392861,23.92861,51,1220.35911,70.04,1640,1422,12,68.56707317,29,50,0.729212984,64,60,60,3,92,493,0.824118075,0.824118075,0.028457092,0.729212984,0,0.9929,0.001211938,25.41325869,80.18957604,5.596222064
212,22,Jamalpur,2009,2414,2420901,24.20901,51,1234.65951,70.76,1713,1467,9,78.91652072,53,56,0.709610605,77,49,49,2,104,493,0.814572756,0.814572756,0.031897266,0.709610605,0,0.9929,0.002189268,25.82329796,80.22068564,4.519952816
213,22,Jamalpur,2010,2618,2449269,24.49269,43,1053.18567,68.76,1684,1423,12,90.16864608,74,58,0.643239114,69,48,48,0,122,493,0.805138186,0.805138186,0.026355997,0.643239114,0,0.9929,0.00302131,25.96694876,79.25663369,4.957903671
214,22,Jamalpur,2011,2533,2477970,24.7797,46,1139.8662,64.25,1592,1371,8,73.18969849,55,46,0.628503751,70,42,42,0,97,493,0.795812702,0.795812702,0.027635215,0.62850375,0,0.9929,0.002219559,25.86865059,79.5130425,5.558163559
215,22,Jamalpur,2012,2546,"2,404,686",24.04686,45,1082.1087,71,1703,1450,9,100.1655901,59,67,0.66889238,73,45,45,0,104,493,0.820065489,0.820065489,0.028672427,0.66889238,0,0.9929,0.002453543,25.02080201,79.51985836,4.516401715
216,22,Jamalpur,2013,2454,"2,424,728",24.24728,51,1236.61128,63.84,1548,1290,16,122.0658915,49,77,0.630806846,75,41,41,0,90,493,0.813287099,0.813287099,0.030562347,0.630806846,0,0.9929,0.002020845,25.30554964,78.90268526,5.189656801
217,22,Jamalpur,2014,2547,"2,444,937",24.44937,51,1246.91787,97.83,1562,1352,15,88.0524968,47,54,0.613270514,54,37,37,3,87,493,0.80656475,0.80656475,0.021201413,0.613270514,0,0.9929,0.00192234,25.61282485,78.39874856,4.946567248
218,22,Jamalpur,2015,2544,"2,465,315",24.65315,45,1109.39175,98,1373,1187,10,92.64384559,45,50,0.539701258,61,20,20,0,65,493,0.799897782,0.799897782,0.023977987,0.539701258,0,0.9929,0.001825325,25.47817358,79.32923686,6.58127163
219,22,Jamalpur,2016,2325,"2,485,862",24.85862,40,994.3448,89.59,1304,1156,0,108.7615031,33,61,0.560860215,43,11,11,0,44,493,0.793286192,0.793286192,0.018494624,0.560860215,0,0.9929,0.001327507,26.27466972,79.77825044,5.347171869
220,22,Jamalpur,2017,2331,"2,506,580",25.0658,36,902.3688,89.09,1230,1097,0,94.75609756,27,50,0.527670528,46,9,9,1,37,493,0.786729328,0.786729328,0.01973402,0.527670528,0,0.9929,0.001077165,25.93268368,79.93196152,7.477590861
221,23,Kishoreganj,2008,3397,2875871,28.75871,51,1466.69421,80.5,2314,2047,28,104.2294728,36,71,0.681189284,63,65,65,4,105,1179,1.639851023,1.639851023,0.018545776,0.681189285,0,0.9929,0.001251795,24.83455024,79.69978715,5.358980615
222,23,Kishoreganj,2009,3739,2905755,29.05755,51,1481.93505,84.38,2453,2127,33,128.0375051,63,84,0.656057769,61,80,80,5,148,1179,1.622986109,1.622986109,0.016314523,0.656057769,0,0.9929,0.002168111,25.30857365,80.37138587,5.795209786
223,23,Kishoreganj,2010,3867,2935949,29.35949,43,1262.45807,72.92,2141,1847,23,133.6562354,39,74,0.553659167,66,89,89,3,131,1179,1.606294932,1.606294932,0.017067494,0.553659167,0,0.9929,0.001328361,25.22411951,78.99526796,5.660482511
224,23,Kishoreganj,2011,3936,2966457,29.66457,46,1364.57022,72.01,2136,1860,29,132.6741573,54,72,0.542682927,61,58,58,2,114,1179,1.589775277,1.589775277,0.015497967,0.542682927,0,0.9929,0.001820353,25.41161882,79.23991883,5.267738598
225,23,Kishoreganj,2012,3837,"3,063,431",30.63431,45,1378.54395,72,2207,1964,37,147.7775261,27,85,0.57518895,48,46,46,0,73,1179,1.539450374,1.539450374,0.012509773,0.57518895,0,0.9929,0.000881365,24.3378809,79.4488782,5.049794173
226,23,Kishoreganj,2013,3771,"3,098,554",30.98554,51,1580.26254,66.84,2070,1794,42,165.7782609,51,91,0.548926014,50,42,42,0,93,1179,1.522000262,1.522000262,0.013259082,0.548926014,0,0.9929,0.001645929,24.97469475,77.9698875,5.143058192
227,23,Kishoreganj,2014,3819,"3,134,079",31.34079,51,1598.38029,113.33,1894,1670,28,155.2602957,57,77,0.495941346,39,22,22,1,80,1179,1.504748285,1.504748285,0.010212097,0.495941346,0,0.9929,0.001818716,25.14981809,78.23985361,4.669226005
228,23,Kishoreganj,2015,3977,"3,170,012",31.70012,45,1426.5054,119.34,1970,1753,20,183.7091371,47,91,0.495348252,27,30,30,2,79,1179,1.487691529,1.487691529,0.006789037,0.495348252,0,0.9929,0.001482644,24.83289915,78.71380154,6.043920216
229,23,Kishoreganj,2016,4114,"3,206,357",32.06357,40,1282.5428,124.07,2103,1932,0,138.893961,50,71,0.511181332,24,25,25,1,76,1179,1.470828108,1.470828108,0.005833738,0.511181332,0,0.9929,0.001559402,25.51350414,79.83212079,4.920072206
230,23,Kishoreganj,2017,4315,"3,243,119",32.43119,36,1167.52284,128.27,2196,2028,0,186.6689435,37,95,0.508922364,19,17,17,0,54,1179,1.454155706,1.454155706,0.004403244,0.508922364,0,0.9929,0.001140877,25.25028099,79.0835061,6.132723462
231,24,Madaripur,2008,878,1229268,12.29268,51,626.92668,43.2,531,476,0,29.76271186,12,18,0.604783599,18,7,7,0,19,232,0.754920815,0.754920815,0.020501139,0.604783599,0,0.9929,0.000976191,25.85801628,80.59111133,4.90161726
232,24,Madaripur,2009,909,1236082,12.36082,51,630.40182,40.45,492,433,0,31.40853659,19,17,0.541254125,20,3,3,0,22,232,0.750759254,0.750759254,0.0220022,0.541254125,0,0.9929,0.001537115,26.29569986,80.7851147,4.753864385
233,24,Madaripur,2010,949,1242933,12.42933,43,534.46119,43.28,538,488,0,24.69516729,20,14,0.566912539,10,6,6,0,26,232,0.746621097,0.746621097,0.010537408,0.56691254,0,0.9929,0.001609097,26.44649622,80.03956401,4.167477669
234,24,Madaripur,2011,971,1249823,12.49823,46,574.91858,42.09,526,475,0,40.6121673,18,22,0.541709578,9,2,2,0,20,232,0.742505139,0.742505139,0.009268795,0.541709578,0,0.9929,0.001440204,26.20519055,80.41799664,4.914977139
235,24,Madaripur,2012,955,"1,214,260",12.1426,45,546.417,46.7,567,509,0,55.58201058,10,33,0.593717278,15,0,0,0,10,232,0.764251478,0.764251478,0.015706806,0.593717277,0,0.9929,0.000823547,25.38935799,80.57562966,4.188476666
236,24,Madaripur,2013,897,"1,216,326",12.16326,51,620.32626,39.87,485,448,1,42.53814433,8,23,0.540691193,5,0,0,0,8,232,0.762953353,0.762953353,0.005574136,0.540691193,0,0.9929,0.000657718,25.70831317,80.52063551,5.376546871
237,24,Madaripur,2014,806,"1,218,396",12.18396,51,621.38196,62.87,429,393,0,35.6969697,9,19,0.532258064,8,0,0,0,9,232,0.76165713,0.76165713,0.009925558,0.532258065,0,0.9929,0.000738676,25.876164,80.21451363,4.156696838
238,24,Madaripur,2015,885,"1,220,469",12.20469,45,549.21105,69.15,400,362,0,28.7625,15,13,0.451977401,10,0,0,0,15,232,0.760363434,0.760363434,0.011299435,0.451977401,0,0.9929,0.001229036,25.94329635,80.07113247,5.619926295
239,24,Madaripur,2016,821,"1,222,546",12.22546,40,489.0184,65.11,405,371,0,42.57037037,8,21,0.493300853,5,0,0,0,8,232,0.759071642,0.759071642,0.006090134,0.493300853,0,0.9929,0.000654372,26.53850926,80.98325361,5.395063642
240,24,Madaripur,2017,823,"1,224,626",12.24626,36,440.86536,65.16,401,361,0,51.30922693,6,25,0.487241798,9,0,0,0,6,232,0.757782376,0.757782376,0.010935601,0.487241798,0,0.9929,0.000489946,26.17187847,81.47931835,7.351992932
241,25,Manikganj,2008,1459,1462089,14.62089,51,745.66539,83.44,1220,1143,4,55.01147541,7,46,0.836189171,5,15,15,0,22,436,1.192813844,1.192813844,0.003427005,0.836189171,0,0.9929,0.000478767,25.67203114,79.46461005,4.795900636
242,25,Manikganj,2009,1600,1477047,14.77047,51,753.29397,88.69,1310,1218,13,63.51145038,3,52,0.81875,7,17,17,0,20,436,1.180734262,1.180734262,0.004375,0.81875,0,0.9929,0.000203108,26.11976604,77.74151498,4.326004083
243,25,Manikganj,2010,1377,1492157,14.92157,43,641.62751,74.66,1114,1048,5,48.20736086,0,39,0.809005084,4,17,17,1,18,436,1.168777816,1.168777816,0.002904866,0.809005084,0,0.9929,0,26.31154596,78.1129703,4.092080399
244,25,Manikganj,2011,1417,1507422,15.07422,46,693.41412,67,1010,956,1,65.93960396,2,47,0.712773465,3,1,1,0,3,436,1.156942117,1.156942117,0.002117149,0.712773465,0,0.9929,0.000132677,26.10284738,78.39807172,4.725931196
245,25,Manikganj,2012,1745,"1,458,923",14.58923,45,656.51535,81,1177,1112,5,69.68139337,3,47,0.674498567,6,4,4,0,7,436,1.195402362,1.195402362,0.003438395,0.674498567,0,0.9929,0.000205631,25.24895022,78.17504881,3.841914966
246,25,Manikganj,2013,2180,"1,470,641",14.70641,51,750.02691,89.76,1320,1260,0,89.18181818,2,54,0.605504587,3,1,1,0,3,436,1.185877451,1.185877451,0.001376147,0.605504587,0,0.9929,0.000135995,25.63677017,77.76425357,4.309662248
247,25,Manikganj,2014,2440,"1,482,453",14.82453,51,756.05103,163.38,1335,1263,0,113.3183521,6,62,0.547131147,4,0,0,0,6,436,1.176428528,1.176428528,0.001639344,0.547131148,0,0.9929,0.000404735,25.77918539,77.64858642,4.200353493
248,25,Manikganj,2015,2722,"1,494,361",14.94361,45,672.46245,180.88,1402,1328,8,110.6661912,2,57,0.515062454,4,0,0,3,5,436,1.167054012,1.167054012,0.001469508,0.515062454,0,0.9929,0.000133836,25.76210869,78.46374657,5.31128584
249,25,Manikganj,2016,3312,"1,506,363",15.06363,40,602.5452,219.54,1670,1611,0,95.19520958,8,48,0.504227053,0,0,0,3,11,436,1.157755468,1.157755468,0,0.504227053,0,0.9929,0.00053108,26.48627283,79.05303395,4.271179259
250,25,Manikganj,2017,3729,"1,518,463",15.18463,36,546.64668,245.51,1916,1882,0,60.33350731,3,31,0.513810673,0,0,0,0,3,436,1.148529796,1.148529796,0,0.513810673,0,0.9929,0.000197568,26.10285837,79.30818314,6.758547907
251,26,Munshiganj,2008,1425,1427024,14.27024,51,727.78224,80.66,1151,1033,38,58.18853171,5,47,0.807719298,10,18,18,0,23,500,1.401518124,1.401518124,0.007017544,0.807719298,0,0.9929,0.00035038,25.76924469,79.37927619,5.585723108
252,26,Munshiganj,2009,1546,1438680,14.3868,51,733.7268,85.43,1229,1145,15,62.89666395,1,50,0.794954722,0,18,18,0,19,500,1.390163205,1.390163205,0,0.794954722,0,0.9929,6.95E-05,26.12455401,77.83507805,5.098551048
253,26,Munshiganj,2010,1537,1450431,14.50431,43,623.68533,85.84,1245,1145,17,65.43052209,5,53,0.810019519,4,20,20,1,26,500,1.378900479,1.378900479,0.002602472,0.810019519,0,0.9929,0.000344725,26.41819525,78.25079385,4.580792785
254,26,Munshiganj,2011,1458,1462278,14.62278,46,672.64788,72.28,1057,967,12,75.86565752,0,55,0.724965706,3,15,15,5,20,500,1.367728982,1.367728982,0.002057613,0.724965706,0,0.9929,0,26.15858294,78.47336131,5.316577439
255,26,Munshiganj,2012,1777,"1,519,067",15.19067,45,683.58015,79,1202,1128,13,73.91846922,1,50,0.676420934,9,0,0,1,2,500,1.316597622,1.316597622,0.005064716,0.676420934,0,0.9929,6.58E-05,25.35551954,78.20787422,4.508722586
256,26,Munshiganj,2013,2208,"1,535,869",15.35869,51,783.29319,81.97,1259,1180,24,66.64336775,4,38,0.570199275,11,1,1,1,6,500,1.302194393,1.302194393,0.004981884,0.570199275,0,0.9929,0.000260439,25.76383478,78.00002288,5.158056247
257,26,Munshiganj,2014,2337,"1,552,857",15.52857,51,791.95707,146.31,1215,1144,18,75.01481481,4,39,0.519897304,4,0,0,6,10,500,1.287948601,1.287948601,0.001711596,0.519897304,0,0.9929,0.00025759,25.95493732,77.56099946,4.412906795
258,26,Munshiganj,2015,2445,"1,570,033",15.70033,45,706.51485,154.07,1324,1241,17,70.17371601,6,38,0.541513292,10,1,1,11,18,500,1.273858575,1.273858575,0.00408998,0.541513292,0,0.9929,0.000382158,25.93412537,78.16186997,6.051185446
259,26,Munshiganj,2016,2727,"1,587,398",15.87398,40,634.9592,171.79,1547,1481,0,75.79896574,1,43,0.567290062,9,3,3,10,14,500,1.259923472,1.259923472,0.00330033,0.567290062,0,0.9929,6.30E-05,26.59244929,79.11247458,5.143834922
260,26,Munshiganj,2017,3019,"1,604,956",16.04956,36,577.78416,187.92,1778,1701,0,96.78458943,5,57,0.588936734,7,2,2,6,13,500,1.246140081,1.246140081,0.002318649,0.588936734,0,0.9929,0.000311535,26.17965979,79.34805833,8.114217816
261,27,Mymensingh,2008,5070,5072558,50.72558,51,2587.00458,68.53,3474,3101,68,175.1295337,52,120,0.685207101,84,43,43,6,101,1956,1.542417061,1.542417061,0.016568047,0.685207101,1,0.9929,0.001025124,25.29993662,80.9405603,5.955350613
262,27,Mymensingh,2009,5490,5133612,51.33612,51,2618.14212,70.13,3599,3223,42,207.4576271,53,136,0.655555556,93,51,51,1,105,1956,1.524073109,1.524073109,0.016939891,0.655555556,1,0.9929,0.001032411,25.69684721,80.81897188,4.836822093
263,27,Mymensingh,2010,5808,5195401,51.95401,43,2234.02243,66.23,3441,3046,35,190.7306016,88,113,0.592458678,97,59,59,3,150,1956,1.505947279,1.505947279,0.016701102,0.592458678,1,0.9929,0.001693806,25.76817367,80.11631091,5.647989091
264,27,Mymensingh,2011,6001,5257934,52.57934,46,2418.64964,66.66,3505,3140,34,224.2884451,68,131,0.584069322,91,40,40,1,109,1956,1.488036936,1.488036936,0.015164139,0.584069322,1,0.9929,0.001293284,25.76529116,80.14309135,5.716234171
265,27,Mymensingh,2012,6218,"5,381,609",53.81609,45,2421.72405,68,3682,3282,55,229.6708311,71,136,0.592151817,99,38,38,1,110,1956,1.453840292,1.453840292,0.015921518,0.592151817,1,0.9929,0.001319308,24.80844446,80.2950604,4.621422798
266,27,Mymensingh,2013,6415,"5,450,936",54.50936,51,2779.97736,63.24,3447,3147,41,240.0739774,52,129,0.537334373,63,15,15,0,67,1956,1.435349819,1.435349819,0.009820733,0.537334373,1,0.9929,0.000953965,25.34288072,79.69139667,5.48770175
267,27,Mymensingh,2014,6422,"5,521,156",55.21156,51,2815.78956,109.13,3443,3119,46,223.8280569,83,120,0.536125818,59,16,16,0,99,1956,1.417094536,1.417094536,0.009187169,0.536125818,1,0.9929,0.001503308,25.51740738,79.36280666,5.259801955
268,27,Mymensingh,2015,6551,"5,592,281",55.92281,45,2516.52645,113.92,3391,3111,39,229.8935417,56,119,0.517630896,49,16,16,1,73,1956,1.399071327,1.399071327,0.007479774,0.517630896,1,0.9929,0.00100138,25.37709327,80.23511718,6.285674461
269,27,Mymensingh,2016,6956,"5,664,323",56.64323,40,2265.7292,119.63,3676,3449,0,183.5505985,61,97,0.528464635,31,37,37,1,99,1956,1.381277162,1.381277162,0.004456584,0.528464635,1,0.9929,0.001076916,26.02495539,80.4251445,5.533919345
270,27,Mymensingh,2017,7479,"5,737,292",57.37292,36,2065.42512,127.8,4145,3840,0,317.5642943,62,176,0.554218478,31,35,35,1,98,1956,1.363709569,1.363709569,0.004144939,0.554218478,1,0.9929,0.001080649,25.6863147,80.63454659,8.226715527
271,28,Narayanganj,2008,3818,2677440,26.7744,51,1365.4944,78.81,2110,1930,71,97.71184834,2,54,0.552645364,15,33,33,5,40,284,0.424285885,0.424285885,0.003928759,0.552645364,0,0.9929,7.47E-05,25.76990266,79.14061542,5.565215458
272,28,Narayanganj,2009,4137,2735003,27.35003,51,1394.85153,77.95,2134,2001,56,65.91283974,4,34,0.515832729,13,26,26,0,30,284,0.415356034,0.415356034,0.003142374,0.515832729,0,0.9929,0.000146252,26.13200811,77.2592853,5.035022212
273,28,Narayanganj,2010,4000,2793802,27.93802,43,1201.33486,74.16,2072,1932,47,75.28957529,7,39,0.518,8,38,38,1,46,284,0.406614356,0.406614356,0.002,0.518,0,0.9929,0.000250555,26.42107725,77.87196159,4.529249548
274,28,Narayanganj,2011,4102,2853866,28.53866,46,1312.77836,67.17,1917,1811,45,62.05425143,2,29,0.467333008,4,24,24,2,28,284,0.398056531,0.398056531,0.000975134,0.467333008,0,0.9929,7.01E-05,26.15992985,78.07453329,5.252373966
275,28,Narayanganj,2012,4542,"3,169,282",31.69282,45,1426.1769,66,2078,1951,63,76.5014437,8,35,0.457507706,0,17,17,4,29,284,0.358440808,0.358440808,0,0.457507706,0,0.9929,0.000252423,25.35553901,77.69096924,4.406965067
276,28,Narayanganj,2013,4738,"3,267,434",32.67434,51,1666.39134,59.4,1941,1860,12,97.64039155,10,40,0.409666526,4,13,13,2,25,284,0.347673434,0.347673434,0.000844238,0.409666526,0,0.9929,0.000306051,25.76827869,77.44652976,5.082886669
277,28,Narayanganj,2014,4913,"3,368,626",33.68626,51,1717.99926,139.52,1928,1823,37,94.28475104,9,37,0.392428252,9,0,0,13,22,284,0.337229482,0.337229482,0.001831875,0.392428252,0,0.9929,0.000267171,25.95180659,77.05685827,4.34795591
278,28,Narayanganj,2015,5639,"3,472,952",34.72952,45,1562.8284,157.68,2460,2329,54,123.7829268,7,54,0.436247562,8,2,2,6,15,284,0.327099252,0.327099252,0.001418691,0.436247562,0,0.9929,0.000201558,25.92404692,77.74304182,6.010466761
279,28,Narayanganj,2016,6089,"3,580,509",35.80509,40,1432.2036,170,2878,2820,0,69.81827658,11,33,0.472655608,13,0,0,1,12,284,0.317273326,0.317273326,0.002134998,0.472655608,0,0.9929,0.000307219,26.60240123,78.74165968,4.953248007
280,28,Narayanganj,2017,6663,"3,691,397",36.91397,36,1328.90292,180.34,3422,3359,0,109.0379895,4,56,0.51358247,1,1,1,1,6,284,0.30774257,0.30774257,0.000150083,0.51358247,0,0.9929,0.00010836,26.1817688,78.97515544,8.029146852
281,29,Narsinghdi,2008,3072,2195767,21.95767,51,1119.84117,94.86,2083,2001,30,41.29428709,6,28,0.678059896,6,12,12,0,18,274,0.499142213,0.499142213,0.001953125,0.678059896,0,0.9929,0.000273253,25.61011141,79.57691924,5.751354523
282,29,Narsinghdi,2009,3519,2226893,22.26893,51,1135.71543,102.56,2284,2179,30,86.28021016,4,56,0.649048025,3,12,12,0,16,274,0.492165542,0.492165542,0.000852515,0.649048025,0,0.9929,0.000179622,25.8334075,78.18668164,5.315540267
283,29,Narsinghdi,2010,3283,2258461,22.58461,43,971.13823,94.05,2124,2033,16,95.83145009,1,62,0.646969235,1,11,11,0,12,274,0.485286219,0.485286219,0.000304599,0.646969235,0,0.9929,4.43E-05,26.2199924,78.49700976,5.09511183
284,29,Narsinghdi,2011,3150,2290476,22.90476,46,1053.61896,86.44,1980,1875,1,106.5909091,5,67,0.628571429,9,23,23,0,28,274,0.478503158,0.478503158,0.002857143,0.628571429,0,0.9929,0.000218295,26.02836845,78.69501732,5.553439431
285,29,Narsinghdi,2012,3377,"2,351,990",23.5199,45,1058.3955,81,1902,1803,0,126.0604627,2,71,0.563221794,14,12,12,0,14,274,0.465988376,0.465988376,0.004145691,0.563221794,0,0.9929,8.50E-05,25.17901044,78.44533285,4.915231754
286,29,Narsinghdi,2013,4328,"2,389,685",23.89685,51,1218.73935,86.92,2077,1966,6,189.6234954,1,91,0.479898336,11,0,0,2,3,274,0.458637854,0.458637854,0.00254159,0.479898336,0,0.9929,4.18E-05,25.6552223,78.10422266,5.200028083
287,29,Narsinghdi,2014,4231,"2,427,985",24.27985,51,1238.27235,170.06,1968,1850,14,174.1417683,2,81,0.465138265,13,0,0,8,10,274,0.451403118,0.451403118,0.00307256,0.465138265,0,0.9929,8.24E-05,25.85539604,77.66900764,4.846132281
288,29,Narsinghdi,2015,4618,"2,466,899",24.66899,45,1110.10455,186.59,2247,2112,27,189.0769915,5,92,0.486574275,9,1,1,1,7,274,0.444282478,0.444282478,0.001948896,0.486574275,0,0.9929,0.000202684,25.77646994,78.44815692,6.25648517
289,29,Narsinghdi,2016,4911,"2,506,436",25.06436,40,1002.5744,195.5,2535,2453,0,145.295858,6,75,0.516188149,0,1,1,0,7,274,0.437274281,0.437274281,0,0.516188149,0,0.9929,0.000239384,26.41802818,79.1522131,5.351320596
290,29,Narsinghdi,2017,5097,"2,546,607",25.46607,36,916.77852,200.07,2788,2689,0,162.7091105,5,89,0.546988424,2,1,1,2,8,274,0.430376576,0.430376576,0.000392388,0.546988425,0,0.9929,0.00019634,26.00313327,79.46187818,8.698001007
291,30,Netrakona,2008,2238,2257754,22.57754,51,1151.45454,66.26,1496,1342,25,88.26336898,24,59,0.668453977,41,2,2,3,29,474,0.839772624,0.839772624,0.018319929,0.668453977,0,0.9929,0.001063003,25.25327901,80.51167088,6.308633829
292,30,Netrakona,2009,2540,2287297,22.87297,51,1166.52147,68.16,1559,1386,15,78.20397691,44,48,0.613779528,52,14,14,0,58,474,0.828926021,0.828926021,0.020472441,0.613779528,0,0.9929,0.001923668,25.60440045,80.42317261,5.610937261
293,30,Netrakona,2010,2590,2317226,23.17226,43,996.40718,62.27,1444,1287,12,96.85595568,40,54,0.557528958,40,11,11,0,51,474,0.818219716,0.818219716,0.015444015,0.557528958,0,0.9929,0.001726202,25.69294287,79.74676136,6.718465837
294,30,Netrakona,2011,2547,2347547,23.47547,46,1079.87162,58.83,1381,1217,16,86.68283852,41,47,0.542206517,45,15,15,0,56,474,0.807651561,0.807651561,0.017667845,0.542206517,0,0.9929,0.001746504,25.74447422,79.87245286,6.119584506
295,30,Netrakona,2012,2640,"2,343,524",23.43524,45,1054.5858,62,1450,1296,16,98.31724138,50,54,0.549242424,23,10,10,1,61,474,0.809038013,0.809038013,0.008712121,0.549242424,0,0.9929,0.002133539,24.76127811,79.86231811,5.731401228
296,30,Netrakona,2013,2654,"2,370,156",23.70156,51,1208.77956,61.47,1457,1291,19,112.9361702,42,62,0.548982668,35,8,8,0,50,474,0.799947345,0.799947345,0.013187641,0.548982668,0,0.9929,0.001772035,25.33261617,79.41529864,6.133760805
297,30,Netrakona,2014,2765,"2,397,090",23.9709,51,1222.5159,104.04,1416,1274,9,109.3502825,48,56,0.512115732,28,0,0,1,49,474,0.790959038,0.790959038,0.010126582,0.512115732,0,0.9929,0.002002428,25.51016188,78.93150044,5.788812545
298,30,Netrakona,2015,2733,"2,424,331",24.24331,45,1090.94895,107.53,1396,1269,14,90.05587393,41,46,0.510793999,26,0,0,0,41,474,0.782071425,0.782071425,0.009513355,0.510793999,0,0.9929,0.001691188,25.35882577,79.774734,7.175563785
299,30,Netrakona,2016,2585,"2,451,881",24.51881,40,980.7524,101.31,1436,1298,0,113.4087744,43,63,0.555512572,29,3,3,0,46,474,0.773283858,0.773283858,0.011218569,0.555512573,0,0.9929,0.001753756,25.96707025,80.20766435,6.565749389
300,30,Netrakona,2017,2724,"2,479,745",24.79745,36,892.7082,105.9,1558,1424,0,139.8716303,34,80,0.57195301,18,1,1,1,36,474,0.764594747,0.764594747,0.00660793,0.57195301,0,0.9929,0.001371109,25.61543972,80.48878911,9.347589381
301,31,Rajbari,2008,673,1092811,10.92811,51,557.33361,35.14,384,338,3,10.515625,11,6,0.570579495,21,5,5,0,16,262,0.958994739,0.958994739,0.031203566,0.570579495,0,0.9929,0.001006578,25.68005502,79.64859992,4.35906913
302,31,Rajbari,2009,699,1107245,11.07245,51,564.69495,36.22,401,351,0,17.43142145,19,10,0.573676681,17,4,4,0,23,262,0.946493324,0.946493324,0.024320458,0.573676681,0,0.9929,0.001715971,26.157963,78.75459315,4.021403442
303,31,Rajbari,2010,694,1121871,11.21871,43,482.40453,31.02,348,305,3,19.94252874,14,10,0.501440922,13,3,3,0,17,262,0.934153749,0.934153749,0.018731988,0.501440922,0,0.9929,0.001247915,26.34182307,78.38560515,3.576536345
304,31,Rajbari,2011,673,1136689,11.36689,46,522.87694,28.42,323,286,0,16.66873065,14,8,0.479940565,14,1,1,0,15,262,0.92197602,0.92197602,0.020802377,0.479940565,0,0.9929,0.001231647,26.11724883,78.70426608,4.471447379
305,31,Rajbari,2012,647,"1,101,900",11.019,45,495.855,29,322,290,2,12.05590062,8,6,0.497681607,14,2,2,0,10,262,0.95108449,0.95108449,0.021638331,0.497681607,0,0.9929,0.000726019,25.28957077,78.87054987,3.550172204
306,31,Rajbari,2013,645,"1,112,640",11.1264,51,567.4464,27.23,303,282,0,14.9009901,4,7,0.469767442,9,1,1,0,5,262,0.94190394,0.94190394,0.013953488,0.469767442,0,0.9929,0.000359505,25.60122174,78.32647219,4.061762304
307,31,Rajbari,2014,603,"1,123,485",11.23485,51,572.97735,50.38,275,254,0,15.34909091,8,7,0.456053068,6,0,0,0,8,262,0.932811742,0.932811742,0.009950249,0.456053068,0,0.9929,0.00071207,25.75665189,78.48717862,3.892137489
308,31,Rajbari,2015,571,"1,134,436",11.34436,45,510.4962,48.83,247,226,0,9.246963563,10,4,0.432574431,7,0,0,0,10,262,0.923807072,0.923807072,0.012259194,0.432574431,0,0.9929,0.000881495,25.79913712,78.77784842,4.868252325
309,31,Rajbari,2016,550,"1,145,494",11.45494,40,458.1976,46.53,246,224,0,17.88617886,6,8,0.447272727,8,0,0,0,6,262,0.914889122,0.914889122,0.014545455,0.447272727,0,0.9929,0.000523791,26.48689607,79.57503109,4.090822968
310,31,Rajbari,2017,545,"1,156,659",11.56659,36,416.39724,45.3,242,214,0,29.2768595,10,13,0.444036697,5,0,0,0,10,262,0.906057879,0.906057879,0.009174312,0.444036697,0,0.9929,0.000864559,26.11056814,79.64446184,5.865356327
311,32,Shariatpur,2008,742,1235051,12.35051,51,629.87601,38.3,473,424,0,18.82452431,6,12,0.637466307,13,18,18,0,24,295,0.955426132,0.955426132,0.017520216,0.637466307,0,0.9929,0.00048581,25.83131025,80.39624528,5.134057652
312,32,Shariatpur,2009,917,1250675,12.50675,51,637.84425,45.42,568,499,2,43.58978873,14,27,0.619411123,16,10,10,0,24,295,0.943490515,0.943490515,0.017448201,0.619411123,0,0.9929,0.001119396,26.24581386,80.3570597,4.950148127
313,32,Shariatpur,2010,931,1266496,12.66496,43,544.59328,37.43,474,438,0,21.60548523,14,11,0.509129968,6,5,5,0,19,295,0.931704482,0.931704482,0.006444683,0.509129968,0,0.9929,0.001105412,26.43351752,79.85725407,4.405144018
314,32,Shariatpur,2011,932,1282518,12.82518,46,589.95828,36.72,471,423,0,29.68152866,24,15,0.505364807,1,8,8,0,32,295,0.92006506,0.92006506,0.001072961,0.505364807,0,0.9929,0.001871319,26.19221952,80.18178931,5.167306763
315,32,Shariatpur,2012,894,"1,209,299",12.09299,45,544.18455,40,479,439,0,39.19415449,11,21,0.535794183,4,4,4,0,15,295,0.975771914,0.975771914,0.004474273,0.535794183,0,0.9929,0.000909618,25.38232089,80.25102927,4.351187491
